nom site;Polluant;valeur brute;Latitude;Longitude
Lille Fives;O3;46.31428739971678;50.62805;3.09031
Halluin stade;O3;48.258850164654255;50.775482;3.12568
Wattignies;O3;51.260072446833426;50.59774;3.04946
ECOLE M.JACQUIER;O3;57.541520869067966;43.575694;1.418064
PEYRUSSE;O3;69.88539756239109;43.6287;0.179069
MAZADES;O3;58.67637633054838;43.623606;1.438531
ALBI DELMAS;O3;55.045780639227374;43.927769;2.145897
GAUDONVILLE;O3;68.44622879413112;43.883933;0.845617
BERTHELOT;O3;58.130219653179395;43.587344;1.444003
BELESTA EN LAURAGAIS;O3;68.39003204394604;43.44139;1.821944
SICOVAL;O3;66.05853519195625;43.457306;1.571469
LOURDES LAPACCA;O3;56.939130933272224;43.096247;-0.040497
Lycée Dupuy à Tarbes;O3;53.91834194457496;43.230297;0.062339
Stade Travet CASTRES;O3;57.37379580548512;43.610497;2.23015
MILLAU;O3;44.332387475538134;44.106178;3.072178
PAMIERS;O3;59.28962001853572;43.114422;1.622586
REVIN;O3;65.02312899106008;49.90778;4.63
BETHENY;O3;50.141239796521866;49.28222;4.051111
Jean d Aulan;O3;51.939262934089214;49.224167;4.020556
CHALONS;O3;54.6483397413491;48.962223;4.36
Capitainerie;O3;56.274839400428235;48.7266;4.594781
ST PARRES AUX TERTRE;O3;54.81729996556071;48.299168;4.117222
STE SAVINE;O3;50.941317009390254;48.295002;4.050278
St DIZIER L. Michel;O3;55.30535611220132;48.645836;4.966111
CHARLEVILLE;O3;49.4636363636364;49.745277;4.719167
Champ sur Drac;O3;50.64168033747359;45.07954;5.728653
Voiron Urbain;O3;49.81300551470594;45.360176;5.589419
Le Casset2;O3;96.43313594868007;44.997;6.4694
St Martin d'Heres;O3;45.06701188654815;45.1828;5.7531
Grenoble Les Frenes;O3;47.42833040421803;45.1619;5.7356
Grenoble PeriurbSud;O3;54.718576936558044;45.0578;5.6767
Gresivaudan Periurb;O3;44.299384865366754;45.2797;5.8822
Nord-Est Alsace;O3;46.39459905660381;48.919357;8.158458
STG Nord;O3;47.81212543554014;48.610363;7.781631
Vosges du Nord;O3;63.3920312682302;48.85731;7.314175
Strasbourg Sud 2;O3;45.93232698560147;48.5157;7.687819
C.C.3 Frontières;O3;46.94970766937976;47.594913;7.568175
Colmar Sud;O3;54.21091728280966;48.065414;7.333139
Mulhouse Est;O3;60.050940548072376;47.723106;7.341603
Mulhouse Sud 2;O3;50.66508009153317;47.737415;7.309075
Vosges Moyennes 2;O3;68.36217026378905;48.492992;7.1298
Nogent sur Oise;O3;47.182241295938205;49.276386;2.482167
Salouel;O3;48.51847663012121;49.86889;2.239806
Arrest;O3;60.023184759166014;50.129448;1.610833
P. Roth St Quentin;O3;50.336674099284046;49.851334;3.284
Faiencerie Creil;O3;49.16729018580856;49.259552;2.474397
Roye;O3;52.334248504047764;49.696697;2.801139
St Pierre Amiens;O3;46.229531615924955;49.901667;2.304597
Serv Tech Guipry;O3;57.074619289340035;47.83192;-1.83633
Rennes St-Yves;O3;51.57198974239412;48.11075;-1.68292
Brest Pen ar Streat;O3;59.96732365145232;48.41193;-4.47506
BREST Plouzané;O3;72.82008797653961;48.359444;-4.568055
MORDELLES BELLAIS;O3;51.65482594015601;48.082883;-1.834583
Lorient B. Bissonnet;O3;56.88172929673698;47.7425;-3.39501
Vannes UTA;O3;53.30918508287323;47.64892;-2.76399
QUIMPER ZOLA;O3;62.62775669771187;47.986606;-4.097658
Saint Brieuc Balzac;O3;58.47307062675397;48.51351;-2.74953
StMalo Rocabey;O3;60.23707125534122;48.65306;-2.00268
GERLAND;O3;48.58872486341979;45.73529;4.829794
TERNAY;O3;54.72210648148149;45.6019;4.8022
GENAS;O3;45.85675675675675;45.7317;4.9803
VAULX EN VELIN;O3;49.79269009284289;45.7789;4.9247
COTIERE AIN;O3;52.22979629416511;45.823223;4.953958
SAINT EXUPERY;O3;58.55482113243302;45.7533;5.0722
HAUT BEAUJOLAIS;O3;73.41802466290181;45.96141;4.465711
LYON Centre;O3;57.51928975932047;45.757732;4.854214
Villefranche Centre;O3;43.89899681918261;45.990112;4.715566
Caen Chemin-Vert;O3;54.268328309761166;49.19222;-0.391111
Ouistreham;O3;59.79321936668189;49.289444;-0.257778
IFS Caen sud;O3;52.00671495918136;49.15167;-0.352778
Lisieux;O3;50.82569301260017;49.147224;0.227222
Alençon Météo-France;O3;58.255413056036865;48.445553;0.110833
cherbourg doumer;O3;61.0061383417316;49.63639;-1.626667
Cherbourg Hotel de Ville;O3;64.67150433944072;49.64225;-1.624361
Saint-Lô Eglise;O3;57.094111582082874;49.11639;-1.084722
La Coulonche MERA;O3;69.68993926893545;48.645;-0.458333
Spicheren(14);O3;62.18726444143364;49.19539;6.957444
SCHOENECK (19);O3;55.13849663784813;49.220364;6.925833
SARREGUEMINES;O3;53.70215667987874;49.118343;7.083539
Station de FORBACH;O3;55.43471698113196;49.18742;6.910867
SAINT EXUPERY;O3;58.19091844904513;47.054443;-0.886111
LEON BLUM;O3;63.2620105335471;47.26412;-2.249858
MAZAGRAN;O3;54.28212731852534;48.06943;-0.767692
LA TARDIERE;O3;60.90585653228616;46.656685;-0.743681
APPENTIS;O3;57.36396272005527;47.44739;-0.550067
DELACROIX;O3;61.55371749341273;46.6607;-1.436831
EPINETTES;O3;58.96014837139217;47.146088;-1.690269
Fillé;O3;55.91709186591924;47.92192;0.151825
CLOS DES BEAUVAIS;O3;60.18417924096944;47.430164;-0.610064
SAINT-DENIS D'ANJOU;O3;60.63586755883713;47.78773;-0.444044
SOURCES;O3;59.155265277937644;47.971066;0.221422
CIM BOUTEILLERIE;O3;59.611328751431984;47.2225;-1.5375
GASPARD;O3;66.19157539035182;47.253056;-2.332067
ANTIBES JEAN MOULIN;O3;52.66060096153844;43.598803;7.093153
CANNES BROUSSAILLES;O3;60.325886898489586;43.558389;7.005919
NICE OUEST BOTANIQUE;O3;71.98095403095402;43.685188;7.211174
CIANS;O3;73.0875202593192;44.094688;6.988978
GRASSE CLAVECIN;O3;69.35388505747135;43.657767;6.920878
MANOSQUE;O3;64.62130414852176;43.835784;5.786131
GAP COMMANDERIE;O3;57.52594738671934;44.555193;6.073015
NICE ARSON;O3;48.85710471325749;43.702075;7.286256
Obs Haute-Provence;O3;86.16344386271075;43.933476;5.711809
Cheiron;O3;81.43612910825752;43.791911;7.048276
Espace du Palais;O3;47.24774836713651;49.442358;1.093789
Evreux Centre;O3;50.51969166082682;49.02134;1.148319
Mesnil Esnard;O3;57.215234822451265;49.40619;1.15515
Centre Hospitalier;O3;47.993596683174076;49.4005;1.099042
Phare d Ailly;O3;65.17882799907899;49.916363;0.957178
Base loisirs Poses;O3;53.7838134110787;49.30487;1.214367
Bures-en-bray;O3;55.08485681557855;49.78122;1.345083
Dijon Péjoces;O3;59.843984611797666;47.307368;5.065881
Daix;O3;63.645908460471716;47.3456;5.002377
Morvan;O3;73.23716357379861;47.274762;4.099476
Sens;O3;54.83025112834162;48.200436;3.2773
Nevers;O3;55.34721900347634;46.996828;3.171092
Auxerre;O3;53.038816402609484;47.800575;3.576189
ROUSSILLON;O3;52.236961243855106;45.36782;4.805147
