Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;discriminant;Réglementaire;type d'évaluation;procédure de mesure;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAR01;ZAR FREJUS-DRAGUIGNAN;FR03070;ESTEREL;Périurbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;19.0;18.767362495602182;µg-m3;97.0;100;97.0;R;1;43.437874;6.76839
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03071;TOULON CLARET;Urbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;23.0;23.315466420067196;µg-m3;99.0;100;99.0;R;1;43.131113;5.924184
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03080;AVIGNON   MAIRIE;Urbaine;PM10;Fond;1;Oui;mesures fixes;;Moy. annuelle;17.0;16.658632596685127;µg-m3;99.0;100;99.0;R;1;43.949673;4.804341
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03087;Avignon Semard;Urbaine;PM10;Trafic;2;Oui;mesures fixes;;Moy. annuelle;27.0;27.193255542590375;µg-m3;99.0;99;98.0;R;1;43.93706;4.824909
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;PM10;Fond;2;Oui;mesures fixes;;Moy. annuelle;20.0;19.901411432604117;µg-m3;97.0;100;97.0;R;1;48.92972;2.294722
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;PM10;Fond;A;Oui;mesures fixes;;Moy. annuelle;20.0;19.684168987929397;µg-m3;98.0;100;98.0;R;1;48.891666;2.346667
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04023;CERGY-PONTOISE;Urbaine;PM10;Fond;1;Oui;mesures fixes;;Moy. annuelle;16.0;15.927210727083613;µg-m3;99.0;100;99.0;R;1;49.04639;2.043056
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;PM10;Trafic;D;Oui;mesures fixes;;Moy. annuelle;29.0;28.953079096045172;µg-m3;81.0;100;81.0;N;-1;48.86889;2.311944
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;PM10;Fond;2;Oui;mesures fixes;;Moy. annuelle;19.0;19.266363309783237;µg-m3;95.0;100;95.0;R;1;48.7758;2.3758
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;PM10;Fond;;Oui;mesures fixes;;Moy. annuelle;19.0;18.91834140435835;µg-m3;78.0;24;19.0;N;-1;48.86212;2.344616
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;PM10;Trafic;2;Oui;mesures fixes;;Moy. annuelle;42.0;42.18133411351634;µg-m3;98.0;100;98.0;R;1;48.925278;2.356667
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;PM10;Fond;C;Oui;mesures fixes;;Moy. annuelle;13.0;13.214885222381609;µg-m3;95.0;100;95.0;R;1;48.364166;2.236944
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04098;LOGNES;Urbaine;PM10;Fond;A;Oui;mesures fixes;;Moy. annuelle;17.0;17.28222943974025;µg-m3;98.0;100;98.0;R;1;48.84028;2.635278
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04099;NOGENT-SUR-MARNE;Urbaine;PM10;Fond;2;Oui;mesures fixes;;Moy. annuelle;19.0;19.493621372874987;µg-m3;89.0;100;89.0;R;1;48.840557;2.484444
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04118;Place de l'Opéra;Urbaine;PM10;Trafic;;Oui;mesures fixes;;Moy. annuelle;28.0;27.551285310734457;µg-m3;84.0;96;81.0;N;-1;48.870274;2.3325
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04122;RN6-MELUN;Périurbaine;PM10;Trafic;;Oui;mesures fixes;;Moy. annuelle;26.0;25.601132555183128;µg-m3;99.0;100;99.0;R;1;48.528057;2.653611
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04123;RN2-PANTIN;Urbaine;PM10;Trafic;C;Oui;mesures fixes;;Moy. annuelle;28.0;28.189602913533747;µg-m3;97.0;100;97.0;R;1;48.90222;2.390833
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04131;Boulevard Haussmann;Urbaine;PM10;Trafic;B;Oui;mesures fixes;;Moy. annuelle;28.0;27.68482961222102;µg-m3;97.0;100;97.0;R;1;48.873333;2.330278
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04143;PARIS Centre;Urbaine;PM10;Fond;;Oui;mesures fixes;;Moy. annuelle;21.0;20.56220707994015;µg-m3;95.0;73;69.0;N;-1;48.859001;2.351
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04150;LA DEFENSE;Urbaine;PM10;Fond;A;Oui;mesures fixes;;Moy. annuelle;20.0;19.87675771779542;µg-m3;71.0;100;71.0;N;-1;48.891388;2.240556
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04156;BOBIGNY;Urbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;18.0;18.49050937049496;µg-m3;96.0;99;95.0;R;1;48.902504;2.4525
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04158;Zone Rurale NO;Rurale régionale;PM10;Fond;;Oui;mesures fixes;;Moy. annuelle;15.0;14.591033161738313;µg-m3;95.0;100;95.0;R;1;49.063087;1.866381
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04173;RD934 Coulommiers;Périurbaine;PM10;Trafic;;Oui;mesures fixes;;Moy. annuelle;22.0;22.019113733657232;µg-m3;99.0;100;99.0;R;1;48.8059;3.084158
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04179;PARIS Stade Lenglen;Urbaine;PM10;Fond;C;Oui;mesures fixes;;Moy. annuelle;22.0;21.616999999999997;µg-m3;29.0;99;29.0;N;-1;48.830387;2.269889
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04181;RAMBOUILLET;Périurbaine;PM10;Fond;;Oui;mesures fixes;;Moy. annuelle;15.0;15.125570938350469;µg-m3;96.0;100;96.0;R;1;48.63373;1.830529
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04319;TREMBLAY-EN-FRANCE;Périurbaine;PM10;Fond;A;Oui;mesures fixes;;Moy. annuelle;20.0;19.638884182500277;µg-m3;94.0;100;94.0;R;1;48.95555;2.575278
2019/01/01 00:00:00;2019/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04329;Bld peripherique Est;Urbaine;PM10;Trafic;;Oui;mesures fixes;;Moy. annuelle;29.0;28.635217750501646;µg-m3;97.0;100;97.0;R;1;48.838615;2.412781
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05074;Le Havre Ec. Herriot;Urbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;18.0;18.227745731425923;µg-m3;99.0;100;99.0;R;1;49.48963;0.100703
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05083;Gonfreville l Orcher;Urbaine;PM10;Industrielle;B;Oui;mesures fixes;;Moy. annuelle;18.0;17.645280131826755;µg-m3;97.0;100;97.0;R;1;49.50273;0.232486
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05084;NDGravenchon Pasteur;Urbaine;PM10;Industrielle;F;Oui;mesures fixes;;Moy. annuelle;16.0;15.739314940378781;µg-m3;98.0;100;98.0;R;1;49.493332;0.571853
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05089;Le Havre Lafaurie-montant;Urbaine;PM10;Trafic;5;Oui;mesures fixes;;Moy. annuelle;24.0;24.196824638892277;µg-m3;96.0;100;96.0;R;1;49.500187;0.110903
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05090;Le Havre ville-haute;Urbaine;PM10;Fond;3;Oui;mesures fixes;;Moy. annuelle;17.0;17.101699484294457;µg-m3;97.0;100;97.0;R;1;49.514686;0.100645
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06001;Valenciennes Acacias;Urbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;17.0;17.395402578448;µg-m3;94.0;100;94.0;R;1;50.35853;3.50804
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06003;Douai Theuriet;Urbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;20.0;19.99639187574683;µg-m3;96.0;100;96.0;R;1;50.37822;3.06586
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06006;Valenciennes Wallon;Urbaine;PM10;Trafic;B;Oui;mesures fixes;;Moy. annuelle;23.0;22.81325105958611;µg-m3;92.0;100;92.0;R;1;50.36425;3.52273
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR06007;Maubeuge Joyeuse;Urbaine;PM10;Fond;;Oui;mesures fixes;;Moy. annuelle;16.0;16.489310303176723;µg-m3;95.0;100;95.0;R;1;50.27936;3.97691
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06011;Denain Villars;Périurbaine;PM10;Fond;B;Oui;mesures fixes;;Moy. annuelle;18.0;18.361939237233464;µg-m3;88.0;100;88.0;R;1;50.32276;3.39593
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR06133;Cartignies;Rurale près des villes;PM10;Fond;A;Oui;mesures fixes;;Moy. annuelle;16.0;16.192904820766394;µg-m3;95.0;97;92.0;R;1;50.09225;3.85003
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07004;Montferrand;Urbaine;PM10;Fond;;Oui;mesures indicatives;;Moy. annuelle;13.0;13.101582750315378;µg-m3;100.0;100;100.0;R;1;45.79728;3.113833
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07009;Jardin Lecoq;Urbaine;PM10;Fond;B;Oui;mesures indicatives;;Moy. annuelle;15.0;14.829681112019665;µg-m3;98.0;100;98.0;R;1;45.772167;3.0875
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07022;Paray le Fresil;Rurale régionale;PM10;Fond;B;Oui;mesures indicatives;;Moy. annuelle;11.0;10.613730415022156;µg-m3;97.0;98;95.0;R;1;46.652668;3.600667
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07028;Les Ancizes;Périurbaine;PM10;Industrielle;C;Oui;mesures indicatives;;Moy. annuelle;11.0;10.827083576855665;µg-m3;98.0;100;98.0;R;1;45.929333;2.829806
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07031;Rageade;Rurale régionale;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;8.0;8.308581436077034;µg/m3;91.0;100;91.0;R;1;45.10472;3.277361
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07034;Clermont-Esplanade Gare;Urbaine;PM10;Trafic;B;Oui;mesures fixes;;Moy. annuelle;17.0;16.811669386803445;µg-m3;98.0;100;98.0;R;1;45.775696;3.09625
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07039;Chamalières Europe;Urbaine;PM10;Trafic;;Oui;mesures indicatives;;Moy. annuelle;14.0;14.17554884423275;µg-m3;98.0;100;98.0;R;1;45.774728;3.062978
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07051;Beaulieu;Périurbaine;PM10;Industrielle;1;Oui;mesures indicatives;;Moy. annuelle;13.0;13.294562073354118;µg/m3;99.0;100;99.0;R;1;45.769;3.155
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07052;Aurillac-Lagarde;Urbaine;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;11.0;11.006638434245156;µg/m3;100.0;100;100.0;R;1;44.92008;2.441082
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07054;Le Puy-Causans;Urbaine;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;13.0;12.81612233121759;µg/m3;99.0;100;99.0;R;1;45.039001;3.887001
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07056;Pays du Mezenc;Rurale régionale;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;10.0;9.655666003976096;µg/m3;98.0;100;98.0;R;1;44.98377;4.226006
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR05;ZAR MOULINS;FR07057;Moulins Centre;Urbaine;PM10;Fond;1;Oui;mesures fixes;;Moy. annuelle;15.0;14.512647574517846;µg/m3;99.0;99;98.0;R;1;46.5619722;3.34063888888888
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07058;Montluçon;Urbaine;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;12.0;12.00682523267831;µg/m3;99.0;100;99.0;R;1;46.340723;2.593945
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07059;Vichy;Urbaine;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;14.0;13.547049141782292;µg/m3;97.0;100;97.0;R;1;46.130431;3.425694
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07061;Riom Périurbaine;Périurbaine;PM10;Fond;1;Oui;mesures indicatives;;Moy. annuelle;14.0;13.510351024320105;µg/m3;95.0;100;95.0;R;1;45.89674;3.122254
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08016;Montpellier Prés d'Arènes;Urbaine;PM10;Fond;1;Oui;mesures fixes;;Moy. annuelle;15.0;15.25677149820126;µg-m3;98.0;100;98.0;R;1;43.5915;3.88681
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08018;Montpellier St Gely;Périurbaine;PM10;Fond;3;Oui;mesures fixes;;Moy. annuelle;13.0;13.025555689054466;µg/m3;95.0;100;95.0;R;1;43.6926;3.80021
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08020;Lunel Viel;Périurbaine;PM10;Industrielle;4;Oui;mesures fixes;;Moy. annuelle;16.0;15.900951374207224;µg-m3;98.0;99;97.0;R;1;43.6758;4.08838
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08030;Pompignane;Urbaine;PM10;Trafic;2;Oui;mesures fixes;;Moy. annuelle;18.0;18.429666471620916;µg-m3;98.0;100;98.0;R;1;43.6096;3.89878
