Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;discriminant;Réglementaire;type d'évaluation;procédure de mesure;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06134;Saint Amand;Périurbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;11.0;10.837098049551917;µg-m3;89.0;97;87.0;R;1;50.45647;3.42794
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07004;Montferrand;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;18.0;17.964137142857087;µg-m3;100.0;100;100.0;R;1;45.79728;3.113833
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07009;Jardin Lecoq;Urbaine;NO2;Fond;A;Oui;mesures indicatives;;Moy. annuelle;19.0;19.240565387267303;µg-m3;99.0;100;99.0;R;1;45.772167;3.0875
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07022;Paray le Fresil;Rurale régionale;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;4.0;3.715949130789879;µg-m3;99.0;98;98.0;R;1;46.652668;3.600667
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07032;Riom;Urbaine;NO2;Fond;A;Oui;mesures indicatives;;Moy. annuelle;10.0;9.622580645161293;µg-m3;65.0;1;0.0;N;-1;45.894196;3.115056
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07034;Clermont-Esplanade Gare;Urbaine;NO2;Trafic;A;Oui;mesures fixes;;Moy. annuelle;34.0;33.64281939338226;µg-m3;100.0;100;99.0;R;1;45.775696;3.09625
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07039;Chamalières Europe;Urbaine;NO2;Trafic;;Oui;mesures indicatives;;Moy. annuelle;28.0;27.801530903690168;µg-m3;100.0;100;100.0;R;1;45.774728;3.062978
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR05;ZAR MOULINS;FR07048;Villeneuve sur Allier;Rurale près des villes;NO2;Trafic;1;Oui;mesures indicatives;;Moy. annuelle;31.0;31.14858873271645;µg-m3;100.0;100;100.0;R;1;46.659048;3.249247
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07051;Beaulieu;Périurbaine;NO2;Industrielle;1;Oui;mesures indicatives;;Moy. annuelle;13.0;12.851301243666544;µg-m3;99.0;100;99.0;R;1;45.769;3.155
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07052;Aurillac-Lagarde;Urbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;9.0;9.39352773013147;µg-m3;100.0;100;100.0;R;1;44.92008;2.441082
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07053;Edouard Michelin;Urbaine;NO2;Trafic;1;Oui;mesures indicatives;;Moy. annuelle;33.0;33.08413351623249;µg-m3;100.0;100;100.0;R;1;45.780434;3.111592
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07054;Le Puy-Causans;Urbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;14.0;13.666280137772661;µg-m3;99.0;100;99.0;R;1;45.039001;3.887001
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR05;ZAR MOULINS;FR07057;Moulins Centre;Urbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;11.0;11.193113912231508;µg-m3;99.0;99;98.0;R;1;46.5619722;3.34063888888888
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07058;Montluçon;Urbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;15.0;14.857575757575692;µg-m3;100.0;100;100.0;R;1;46.340723;2.593945
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR07059;Vichy;Urbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;13.0;13.33361911294004;µg-m3;100.0;100;100.0;R;1;46.130431;3.425694
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07060;Royat Périurbaine;Périurbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;9.0;9.089261207685276;µg-m3;100.0;100;100.0;R;1;45.764111;3.046111
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07061;Riom Périurbaine;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;13.0;12.542764828063664;µg-m3;100.0;99;99.0;R;1;45.89674;3.122254
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08003;Montpellier Chaptal;Urbaine;NO2;Fond;0;Oui;mesures fixes;;Moy. annuelle;26.0;25.84770253237086;µg/m3;100.0;100;100.0;R;1;43.611302;3.86626
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08004;Montpellier St Denis;Urbaine;NO2;Trafic;0;Oui;mesures fixes;;Moy. annuelle;39.0;38.69880056444027;µg/m3;97.0;100;97.0;R;1;43.6051;3.87464
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08016;Montpellier Prés d'Arènes;Urbaine;NO2;Fond;0;Oui;mesures fixes;;Moy. annuelle;19.0;19.346259134671246;µg/m3;98.0;100;98.0;R;1;43.5915;3.88681
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08020;Lunel Viel;Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;;Moy. annuelle;12.0;11.889195203362595;µg-m3;93.0;99;92.0;R;1;43.6758;4.08838
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08022;Agathois-piscénois;Périurbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;8.0;8.240369817388311;µg-m3;99.0;100;99.0;R;1;43.2875;3.50484
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08030;Pompignane;Urbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;27.0;27.412058436115394;µg-m3;95.0;100;95.0;R;1;43.6096;3.89878
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR08204;Gard Rhodanien1;Rurale près des villes;NO2;Fond;0;Oui;mesures fixes;;Moy. annuelle;8.0;7.869742765273307;µg/m3;98.0;36;36.0;N;-1;43.8292;4.64295
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08614;Nimes Gauzy;Urbaine;NO2;Fond;0;Oui;mesures fixes;;Moy. annuelle;15.0;15.443768458357935;µg/m3;97.0;100;97.0;R;1;43.8344;4.3744
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08616;Nimes Planas;Urbaine;NO2;Trafic;0;Oui;mesures fixes;;Moy. annuelle;32.0;31.651454823889672;µg/m3;98.0;99;97.0;R;1;43.8299;4.36199
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08617;Nimes La Calmette;Périurbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;11.0;10.8444042478702;µg-m3;98.0;100;98.0;R;1;43.9254;4.26581
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR01;ZAR PERPIGNAN;FR08713;Perpignan Rigaud;Urbaine;NO2;Fond;0;Oui;mesures fixes;;Moy. annuelle;14.0;13.880369458128076;µg/m3;93.0;100;93.0;R;1;42.6835;2.90351
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR01;ZAR PERPIGNAN;FR08714;Perpignan Les Carmes;Urbaine;NO2;Fond;0;Oui;mesures fixes;;Moy. annuelle;16.0;15.875286609147771;µg/m3;97.0;100;97.0;R;1;42.6955;2.90053
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09003;place de VERDUN;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;17.0;16.811397948599875;µg-m3;99.0;100;99.0;R;1;46.162556;-1.153603
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09008;Aytré;Périurbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;8.0;8.071012582384675;µg-m3;97.0;99;95.0;R;1;46.135155;-1.117042
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAR02;ZAR POITIERS;FR09015;Les Couronneries;Périurbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;10.0;10.140219055470503;µg-m3;98.0;99;97.0;R;1;46.586918;0.358583
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09016;La Couronne;Périurbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;11.0;10.80227567503834;µg-m3;97.0;100;97.0;R;1;45.60882;0.099722
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09017;COGNAC;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;15.0;14.70259740259737;µg-m3;81.0;42;34.0;N;-1;45.694725;-0.323361
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAR03;ZAR NIORT;FR09019;Niort Ferry;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;13.0;12.854808834006159;µg-m3;97.0;99;96.0;R;1;46.329586;-0.458889
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09103;Square Pablo Casals;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;16.0;15.719693153194426;µg-m3;100.0;100;100.0;R;1;45.647415;0.167167
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09106;ANGOULEME-GAMBETTA;Urbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;28.0;28.133199811498677;µg-m3;99.0;98;97.0;R;1;45.65145;0.16236667
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09301;AIRVAULT 2;Périurbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;7.0;7.199013082396136;µg-m3;99.0;100;99.0;R;1;46.824368;-0.135461
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR09302;Zoodyssée Chizé;Rurale régionale;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;3.0;3.022066813085179;µg-m3;99.0;100;99.0;R;1;46.143173;-0.396042
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAR03;ZAR NIORT;FR09399;Niort Trafic 6;Urbaine;NO2;Trafic;;Oui;mesures fixes;;Moy. annuelle;27.0;27.287034910427135;µg-m3;99.0;100;99.0;R;1;46.321976;-0.4664312
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAR02;ZAR POITIERS;FR09403;Poitiers-Le Nain;Urbaine;NO2;Trafic;;Oui;mesures fixes;;Moy. annuelle;34.0;33.83102137767223;µg-m3;97.0;99;96.0;R;1;46.5909;0.3404
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAR02;ZAR POITIERS;FR09404;Poitiers Centre  Augouard;Urbaine;NO2;Fond;3;Oui;mesures fixes;;Moy. annuelle;19.0;19.457041351193876;µg-m3;99.0;99;98.0;R;1;46.58389;0.345556
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10012;Mardyck;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;;Moy. annuelle;14.0;14.013097112860928;µg-m3;87.0;100;87.0;R;1;51.01943;2.25099
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10017;St Pol mer - cheminots;Urbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;18.0;17.716161142991012;µg-m3;99.0;99;97.0;R;1;51.032761;2.332358
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10025;Sangatte;Périurbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;11.0;11.248999622499;µg-m3;91.0;100;91.0;R;1;50.94989;1.76917
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10026;Calais Parmentier;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;14.0;14.38009938189307;µg-m3;96.0;98;94.0;R;1;50.9578;1.89008
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10029;Cappelle la Grande;Périurbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;13.0;13.472701045798779;µg-m3;95.0;100;95.0;R;1;50.99594;2.36627
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10032;Outreau;Périurbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;10.0;10.207172078752272;µg-m3;94.0;95;89.0;R;1;50.69435;1.57657
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10034;Grande-synthe;Urbaine;NO2;Industrielle;A;Oui;mesures fixes;;Moy. annuelle;18.0;17.56571658430062;µg-m3;99.0;100;99.0;R;1;51.02446;2.30215
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10041;St Omer Ribot;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;14.0;14.095681511471023;µg-m3;94.0;99;93.0;R;1;50.74823;2.25978
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11007;Lille Leeds;Urbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;29.0;29.434657581706823;µg-m3;99.0;100;99.0;R;1;50.6407944;3.074772
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11025;Lille Fives;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;22.0;22.466773602199773;µg-m3;100.0;100;100.0;R;1;50.62805;3.09031
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11026;Halluin stade;Périurbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;16.0;16.01192395620262;µg-m3;96.0;99;95.0;R;1;50.775482;3.12568
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11034;Roubaix Serres;Urbaine;NO2;Trafic;;Oui;mesures fixes;;Moy. annuelle;29.0;29.157096580683856;µg-m3;96.0;99;95.0;R;1;50.706535;3.18066
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12004;ECOLE M.JACQUIER;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;18.0;17.500275197798373;µg-m3;100.0;100;100.0;R;1;43.575694;1.418064
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12020;PEYRUSSE;Rurale nationale;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;1.0;0.9073135755258142;µg-m3;96.0;99;96.0;R;1;43.6287;0.179069
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12021;MAZADES;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;18.0;18.291942363112415;µg-m3;99.0;100;99.0;R;1;43.623606;1.438531
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12026;ALBI DELMAS;Urbaine;NO2;Fond;;Oui;mesures fixes;;Moy. annuelle;14.0;13.895236999539819;µg-m3;99.0;100;99.0;R;1;43.927769;2.145897
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12030;BERTHELOT;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;17.0;17.122786428073443;µg-m3;98.0;100;98.0;R;1;43.587344;1.444003
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12042;LOURDES LAPACCA;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;10.0;10.11176739403632;µg-m3;100.0;100;100.0;R;1;43.096247;-0.040497
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12044;Aeroport cote trafic;Urbaine;NO2;Industrielle;A;Oui;mesures fixes;;Moy. annuelle;21.0;20.988339714584104;µg-m3;98.0;100;98.0;R;1;43.633478;1.375717
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12045;LOURDES PARADIS;Urbaine;NO2;Trafic;A;Oui;mesures fixes;;Moy. annuelle;17.0;16.711337320269706;µg-m3;96.0;93;90.0;R;1;43.094992;-0.052394
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12052;Lycée Dupuy à Tarbes;Urbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;13.0;13.429102489866803;µg-m3;99.0;100;99.0;R;1;43.230297;0.062339
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12053;Stade Travet CASTRES;Urbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;7.0;7.221564380264735;µg-m3;95.0;100;95.0;R;1;43.610497;2.23015
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12054;TRAFIC_TOULOUSE;Urbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;37.0;36.840810150157225;µg-m3;98.0;100;98.0;R;1;43.643944;1.468244
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12085;Port de l Embouchure;Urbaine;NO2;Trafic;B;Oui;mesures fixes;;Moy. annuelle;44.0;43.98547881601857;µg-m3;98.0;100;98.0;R;1;43.610386;1.4152
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14008;REVIN;Rurale nationale;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;5.0;4.702798531087768;µg-m3;90.0;100;90.0;R;1;49.90778;4.63
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14010;BETHENY;Périurbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;13.0;13.407141173697886;µg-m3;98.0;99;97.0;R;1;49.28222;4.051111
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14011;DOUMER;Urbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;41.0;40.7066270077335;µg-m3;96.0;100;96.0;R;1;49.250732;4.023064
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14012;Jean d Aulan;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;16.0;15.784974938804059;µg-m3;98.0;100;98.0;R;1;49.224167;4.020556
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14022;CHALONS;Urbaine;NO2;Fond;G;Oui;mesures fixes;;Moy. annuelle;13.0;12.502824133504525;µg-m3;98.0;99;98.0;R;1;48.962223;4.36
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14028;Rempart Perrier;Urbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;24.0;23.93221661312521;µg-m3;99.0;100;99.0;R;1;49.0461;3.955911
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14029;Capitainerie;Périurbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;10.0;10.042097560975625;µg-m3;94.0;99;94.0;R;1;48.7266;4.594781
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14031;LA TOUR;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;16.0;15.7430079774754;µg-m3;97.0;100;97.0;R;1;48.301666;4.076944
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14033;STE SAVINE;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;13.0;12.580502692998179;µg-m3;95.0;100;95.0;R;1;48.295002;4.050278
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14042;St DIZIER L. Michel;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;10.0;10.364379764379786;µg-m3;99.0;100;99.0;R;1;48.645836;4.966111
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14051;CHARLEVILLE;Urbaine;NO2;Fond;A;Oui;mesures fixes;;Moy. annuelle;15.0;14.747532437442038;µg-m3;99.0;100;99.0;R;1;49.745277;4.719167
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15013;Champ sur Drac;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;15.0;14.549752788317814;µg-m3;99.0;100;99.0;R;1;45.07954;5.728653
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15018;Voiron Urbain;Urbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;18.0;18.2879731450399;µg-m3;99.0;100;99.0;R;1;45.360176;5.589419
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15038;St Martin d'Heres;Urbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;22.0;21.94490864657276;µg-m3;99.0;99;98.0;R;1;45.1828;5.7531
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15039;Le Rondeau;Périurbaine;NO2;Trafic;1;Oui;mesures fixes;;Moy. annuelle;38.0;37.51967459035305;µg-m3;99.0;100;99.0;R;1;45.158363;5.703764
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15043;Grenoble Les Frenes;Urbaine;NO2;Fond;1;Oui;mesures fixes;;Moy. annuelle;19.0;18.594656750571996;µg-m3;100.0;100;100.0;R;1;45.1619;5.7356
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15045;Grenoble PeriurbSud;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;10.0;9.56146651270214;µg-m3;99.0;100;99.0;R;1;45.0578;5.6767
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15046;Grenoble Boulevards;Urbaine;NO2;Trafic;1;Oui;mesures indicatives;;Moy. annuelle;41.0;41.40603101665709;µg-m3;99.0;100;99.0;R;1;45.18069;5.720625
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15048;Gresivaudan Periurb;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;;Moy. annuelle;15.0;14.596927536231917;µg-m3;98.0;100;98.0;R;1;45.2797;5.8822
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZAG01;ZAG STRASBOURG;FR16001;Strasbourg Ouest;Périurbaine;NO2;Fond;0;Oui;mesures indicatives;;Moy. annuelle;17.0;17.206204167151697;µg-m3;99.0;99;98.0;R;1;48.608818;7.708917
